% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 7 2025, 09:38
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
93650                                             93650                                             -53.63944693734329                                2.988194454195403E-5+2.8936914945765224E-5i
93800                                             93800                                             -57.52436759055372                                -2.578435685574032E-5-6.5191119902330286E-6i
93950                                             93950                                             -46.99264775914173                                -8.922469403815914E-5-5.790157422747022E-6i
94100                                             94100                                             -42.54395429874299                                -1.459974793985297E-4+3.085258909008015E-5i
94250                                             94250                                             -33.31928843740545                                -1.0521174254507493E-4+4.185635464446502E-4i
94400                                             94400                                             -40.90729683496123                                -1.1505743258788392E-4+1.3863775228850628E-4i
94550                                             94550                                             -40.452635954863354                               -7.627843856417016E-5+1.738463792381184E-4i
94700                                             94700                                             -41.13499504914276                                -2.076767112813016E-5+1.7426817472576683E-4i
94850                                             94850                                             -42.95744629006854                                2.51463768083382E-5+1.400448034741819E-4i
95000                                             95000                                             -46.52738052532904                                4.241144225003435E-5+8.426075456957616E-5i
95150                                             95150                                             -54.704992647984454                               2.3757238425625715E-5+2.8096494473217604E-5i
95300                                             95300                                             -57.929332965131834                               -2.4351121705290524E-5-7.1679903238530684E-6i
95450                                             95450                                             -47.49338144223095                                -8.401491481863088E-5-8.090750038158845E-6i
95600                                             95600                                             -43.37978898436626                                -1.3308122374844356E-4+2.565542601407067E-5i
95750                                             95750                                             -41.23240730854279                                -1.532232362810304E-4+8.148719864597975E-5i
95900                                             95900                                             -40.23492371823039                                -1.369363767491638E-4+1.3835527341943266E-4i
96050                                             96050                                             -40.1272689452212                                 -9.061048905778524E-5+1.750273058507279E-4i
96200                                             96200                                             -41.08784190017885                                -3.0633515403777345E-5+1.7377720944344865E-4i
96350                                             96350                                             -42.876055614589674                               1.7806061536118634E-5+1.42516021092276E-4i
96500                                             96500                                             -46.476621603467976                               3.828477616446557E-5+8.681874946858681E-5i
96650                                             96650                                             -54.68206336129875                                2.239907328771551E-5+2.9313265047403725E-5i
96800                                             96800                                             -57.9444349614658                                 -2.3931061252147057E-5-8.332151473999794E-6i
96950                                             96950                                             -47.46951261074436                                -8.377686414839935E-5-1.2027647376955386E-5i
97100                                             97100                                             -43.382108837460045                               -1.3406561319184718E-4+1.963198879850747E-5i
97250                                             97250                                             -41.269134338490076                               -1.5594029242987917E-4+7.447501319335359E-5i
97400                                             97400                                             -40.40517366775233                                -1.3928043603539386E-4+1.3052954125059024E-4i
97550                                             97550                                             -40.05272833843709                                -9.938187862396086E-5+1.721642602618978E-4i
97700                                             97700                                             -40.93801167164328                                -3.853537724274325E-5+1.753422788908221E-4i
97850                                             97850                                             -42.848947063186074                               1.2557023822357127E-5+1.4352475254841845E-4i
98000                                             98000                                             -46.490312143366346                               3.549631846594403E-5+8.78344692566424E-5i
98150                                             98150                                             -54.76221445677965                                2.156449276735639E-5+2.9513918151535812E-5i
98300                                             98300                                             -58.02188811276676                                -2.379024882209757E-5-8.049489384265307E-6i
98450                                             98450                                             -49.15907114350101                                -6.947475671792436E-5+5.27747631717812E-6i
98600                                             98600                                             -43.09417896649684                                -1.4003323174349713E-4-2.850130283671426E-6i
98750                                             98750                                             -41.05593073017769                                -1.6689223913490814E-4+5.927514174819404E-5i
98900                                             98900                                             -40.13174653247364                                -1.5555322308136166E-4+1.2086349672402186E-4i
99050                                             99050                                             -40.0799843981556                                 -1.1162510483508914E-4+1.6373727360352586E-4i
99200                                             99200                                             -40.91228021986481                                -5.1428547020393456E-5+1.7255874320132314E-4i
99350                                             99350                                             -42.829743495249666                               2.3259829950994515E-6+1.44373160954947E-4i
99500                                             99500                                             -46.499353007197456                               2.9452162272847193E-5+8.99376942687935E-5i
99650                                             99650                                             -54.89326663086424                                1.976709350109962E-5+3.0093936553399203E-5i
99800                                             99800                                             -55.87877843262686                                -2.4945941984211295E-5-2.0270535934119316E-5i
99950                                             99950                                             -47.09965655597635                                -8.453217075010677E-5-2.5579431456312918E-5i
