% Model:              FEM_BEM_model_stl_FourProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 16 2025, 09:14
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
93350                                             93350                                             -40.85580717027434                                1.1878024852529645E-5+1.8084432374487758E-4i
93500                                             93500                                             -41.16954620603796                                7.023411859347073E-5+1.6007433467279952E-4i
93650                                             93650                                             -40.87429628527113                                1.428327235936111E-4+1.1092805666002015E-4i
93800                                             93800                                             -42.48175522172191                                1.4582221213266244E-4+3.638997675659006E-5i
93950                                             93950                                             -43.23922993057917                                1.313598249148007E-4-4.144441719211578E-5i
94100                                             94100                                             -42.97153883309427                                8.755004043992098E-5-1.1186729162215858E-4i
94250                                             94250                                             -33.84666133385285                                -3.348729797981731E-4-2.2983877998561386E-4i
94400                                             94400                                             -42.72581545089385                                -7.092754316984085E-5-1.277624540717559E-4i
94550                                             94550                                             -41.26966832177726                                -1.3426809431782427E-4-1.0877642012474542E-4i
94700                                             94700                                             -40.44202961885546                                -1.7884531016643113E-4-6.43696013127304E-5i
94850                                             94850                                             -40.11015684031656                                -1.9713859645120735E-4-1.1599607728784989E-5i
95000                                             95000                                             -40.247285892422944                               -1.9124013249771643E-4+3.4831790737044344E-5i
95150                                             95150                                             -40.82087474643326                                -1.7011709076075743E-4+6.458476723991691E-5i
95300                                             95300                                             -41.716601728066784                               -1.4633590772583638E-4+7.433666836231811E-5i
95450                                             95450                                             -42.609980346824116                               -1.314850641755405E-4+6.813850409836952E-5i
95600                                             95600                                             -42.86425449408604                                -1.3259032780243984E-4+5.5711808297553844E-5i
95750                                             95750                                             -42.07588380993175                                -1.4972510705829611E-4+4.882141332807066E-5i
95900                                             95900                                             -40.66660006813983                                -1.7620058065437316E-4+5.7111447461899445E-5i
96050                                             96050                                             -39.24416498929486                                -2.0101875104516775E-4+8.48260971452186E-5i
96200                                             96200                                             -38.32074788121582                                -2.07068309397207E-4+1.26511163820342E-4i
96350                                             96350                                             -37.55071902545043                                -1.9706406576291968E-4+1.774008390964532E-4i
96500                                             96500                                             -37.317819798018576                               -1.6029781292448142E-4+2.2018879424900994E-4i
96650                                             96650                                             -37.57624304781213                                -1.0463259387383239E-4+2.4278662010635E-4i
96800                                             96800                                             -38.42091853863267                                -4.238969843722851E-5+2.3609931294032993E-4i
96950                                             96950                                             -39.86224813877384                                1.0704045055875966E-5+2.029150085597342E-4i
97100                                             97100                                             -42.36311185011745                                4.117580225604378E-5+1.466918217456481E-4i
97250                                             97250                                             -46.705441324756556                               4.0538186357796935E-5+8.305296988453392E-5i
97400                                             97400                                             -56.5733474729239                                 8.929615734454277E-6+2.829759031164336E-5i
97550                                             97550                                             -52.64364048496968                                -4.659477917895449E-5-2.261018902882661E-6i
97700                                             97700                                             -45.24129815578992                                -1.0937729841176136E-4-1.4449861519549856E-6i
97850                                             97850                                             -41.592498946315274                               -1.6352495013349788E-4+3.1315611532467535E-5i
98000                                             98000                                             -39.45531599070193                                -1.9416609225553216E-4+8.743238958419663E-5i
98150                                             98150                                             -38.22321730497309                                -1.923426559269359E-4+1.523940858314532E-4i
98300                                             98300                                             -37.710913025148955                               -1.5467587369605296E-4+2.0936723588893535E-4i
98450                                             98450                                             -39.261040797638756                               -4.1372560527275226E-5+2.137935818158354E-4i
98600                                             98600                                             -37.46518063171369                                -9.687743847697217E-5+2.496367794311283E-4i
98750                                             98750                                             -38.4091607313842                                 -2.5392400094581546E-5+2.388534878008386E-4i
98900                                             98900                                             -39.76525538771412                                1.538234574854913E-5+2.0490231976932893E-4i
99050                                             99050                                             -41.4856816928861                                 3.129903907550524E-5+1.6562523056373735E-4i
99200                                             99200                                             -43.3371915011843                                 2.6985254809985815E-5+1.3349780813720624E-4i
99350                                             99350                                             -44.607544429781456                               1.220125451933951E-5+1.1703217804959198E-4i
99500                                             99500                                             -44.608198856994775                               -4.732834438803124E-7+1.1765666637653105E-4i
99650                                             99650                                             -43.861127724458726                               1.6362238517420025E-6+1.282148262509164E-4i
99800                                             99800                                             -41.226689116507636                               -2.6613581528112107E-5+1.7160688122974666E-4i
99950                                             99950                                             -41.86879027819215                                4.058532787359903E-5+1.560937650783023E-4i
