% Model:              FEM_BEM_model_stl_ThreeProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 10 2025, 15:17
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
44450                                             44450                                             -48.93003026743305                                2.5162928797783923E-5-6.696503987402291E-5i
44600                                             44600                                             -47.00156171626286                                7.361870056421527E-5+5.0581288339235364E-5i
44750                                             44750                                             -71.69068262543456                                2.185667624332588E-6+4.7248552569323365E-6i
44900                                             44900                                             -39.27421392799189                                7.149418141699782E-5+2.0533959835877802E-4i
45050                                             45050                                             -37.69614240580171                                2.607240333010741E-4+3.617947626710638E-6i
45200                                             45200                                             -48.94423866726519                                2.781530942769228E-5-6.57805675382539E-5i
45350                                             45350                                             -47.00589558204916                                7.171581013548645E-5+5.317014998396097E-5i
45500                                             45500                                             -71.6838995054624                                 2.010434373145298E-6+4.806445231264611E-6i
45650                                             45650                                             -39.27271473042671                                6.493640227261954E-5+2.075460306646404E-4i
45800                                             45800                                             -37.694057333287574                               2.605515297899874E-4+1.1647389672853059E-5i
45950                                             45950                                             -48.94381974838144                                2.978409280451899E-5-6.491667245489552E-5i
46100                                             46100                                             -47.001759212188546                               7.014054810089432E-5+5.5300275899061724E-5i
46250                                             46250                                             -71.6729142178829                                 1.8465739206607878E-6+4.878798288920905E-6i
46400                                             46400                                             -39.266966342262556                               5.8946659762526554E-5+2.094755844190832E-4i
46550                                             46550                                             -37.68915674384753                                2.602566226516112E-4+1.913248805729406E-5i
46700                                             46700                                             -48.93980823376231                                3.164203509131713E-5-6.40684189304741E-5i
46850                                             46850                                             -46.99439978875051                                6.860429396754464E-5+5.7313159752658827E-5i
47000                                             47000                                             -71.641765230101                                  1.702646746815084E-6+4.950694946881384E-6i
47150                                             47150                                             -39.25972643737182                                5.310322681278956E-5+2.1121975521154468E-4i
47300                                             47300                                             -37.682471250917175                               2.598197225793242E-4+2.64232117263008E-5i
47450                                             47450                                             -48.93692472332792                                3.342471671835545E-5-6.318354419632133E-5i
47600                                             47600                                             -46.98705884469172                                6.704107321903185E-5+5.92483016559342E-5i
47750                                             47750                                             -71.58961563557364                                1.5567782463143942E-6+5.031493680474064E-6i
47900                                             47900                                             -39.25147592320277                                4.7292880601290666E-5+2.128081743700827E-4i
48050                                             48050                                             -37.67536158815409                                2.5920591661460213E-4+3.359335402264296E-5i
48200                                             48200                                             -48.9321643505921                                 3.516768874700649E-5-6.227526916546822E-5i
48350                                             48350                                             -46.9787472813396                                 6.544910819489269E-5+6.112786134326864E-5i
48500                                             48500                                             -71.58171903241428                                1.4069139026573474E-6+5.080409818059017E-6i
48650                                             48650                                             -39.2428489831476                                 4.152148412489565E-5+2.1422977993945658E-4i
48800                                             48800                                             -37.66765179815821                                2.5842622388722036E-4+4.0663167299670455E-5i
48950                                             48950                                             -48.92677741343532                                3.687185267098325E-5-6.133343666669955E-5i
49100                                             49100                                             -46.97003697432274                                6.382991113951242E-5+6.294477957524691E-5i
49250                                             49250                                             -71.55240757248093                                1.2564178029639272E-6+5.138052136310911E-6i
49400                                             49400                                             -39.23362194708345                                3.577629499468271E-5+2.1549887891580966E-4i
49550                                             49550                                             -37.659681552357625                               2.5747514258323E-4+4.764315787531004E-5i
49700                                             49700                                             -48.92054093223439                                3.853556780375467E-5-6.036301438427927E-5i
49850                                             49850                                             -46.9612080356384                                 6.218256205825501E-5+6.469919422102954E-5i
50000                                             50000                                             -71.52532979239513                                1.106518867255435E-6+5.189293511898008E-6i
50150                                             50150                                             -39.22487694553367                                3.0061778139689466E-5+2.1659220977354732E-4i
50300                                             50300                                             -37.65180392724315                                2.563522845042132E-4+5.450967772968607E-5i
50450                                             50450                                             -48.915793976329326                               4.0142812009091866E-5-5.9353576048581935E-5i
50600                                             50600                                             -46.952669658934184                               6.0511088367409815E-5+6.638457886287696E-5i
50750                                             50750                                             -71.49730585516149                                9.56611954761044E-7+5.236439377442892E-6i
50900                                             50900                                             -39.21652517618029                                2.4412040476318175E-5+2.1751319434382133E-4i
51050                                             51050                                             -37.64460528168674                                2.550563029172226E-4+6.122114756468289E-5i
51200                                             51200                                             -48.91135036069442                                4.169251976615662E-5-5.832051214282874E-5i
51350                                             51350                                             -46.94494049782208                                5.882885087288292E-5+6.798560711451795E-5i
51500                                             51500                                             -71.46984068141319                                8.092660134240148E-7+5.2782815166407815E-6i
51650                                             51650                                             -39.20962839956193                                1.8896015673619537E-5+2.1823615250327055E-4i
51800                                             51800                                             -37.63913315357887                                2.535940540178694E-4+6.76649647299854E-5i
51950                                             51950                                             -48.907286767739386                               4.3154504304310226E-5-5.7289163951423916E-5i
52100                                             52100                                             -46.940238115836024                               5.7171042254611226E-5+6.94485779582088E-5i
52250                                             52250                                             -71.45029668939402                                6.679612259974377E-7+5.310141931724743E-6i
52400                                             52400                                             -39.20633105163833                                1.3782864468792067E-5+2.1870197917628342E-4i
52550                                             52550                                             -37.63793155331661                                2.520394471518528E-4+7.337350597325099E-5i
52700                                             52700                                             -48.91087286241782                                4.4333976674137965E-5-5.634369501239522E-5i
52850                                             52850                                             -46.94118352655632                                5.584663616342578E-5+7.050549634912695E-5i
53000                                             53000                                             -71.46026999160921                                5.803130636028442E-7+5.314255648536381E-6i
53150                                             53150                                             -39.20115857244881                                1.379993510308708E-5+2.1883169721859108E-4i
53300                                             53300                                             -37.409048821065355                               2.6737193876263943E-4+3.389365383121845E-5i
53450                                             53450                                             -49.04246291111761                                4.90197070752707E-5-5.0830832980630625E-5i
53600                                             53600                                             -47.24753707623512                                4.659955979657848E-5+7.32622108261527E-5i
53750                                             53750                                             -70.98597889590353                                4.890949694691393E-7+5.624647556157214E-6i
53900                                             53900                                             -39.1150982446456                                 3.3579877690148585E-6+2.2142423229398744E-4i
54050                                             54050                                             -37.59411785649353                                2.4930979351961424E-4+8.631843276152296E-5i
54200                                             54200                                             -48.901034472578615                               4.716447737823648E-5-5.410437138009261E-5i
54350                                             54350                                             -46.94666533562727                                5.235536296199772E-5+7.306560676889617E-5i
54500                                             54500                                             -71.3606224086525                                 3.25867264561186E-7+5.397701625775575E-6i
54650                                             54650                                             -39.32333016555273                                3.4567188315071107E-6+2.1617624672609637E-4i
54800                                             54800                                             -37.9575399427364                                 2.4213673225881305E-4+7.340556540058607E-5i
54950                                             54950                                             -52.7013803861162                                 1.4188087739119837E-5-4.4115107246889274E-5i
55100                                             55100                                             -46.387599946730596                               4.150885002068838E-5+8.640999405373773E-5i
55250                                             55250                                             -71.12824311720051                                -3.892003925809462E-7+5.540499860678949E-6i
55400                                             55400                                             -38.94587836037321                                -2.1097434222738798E-5+2.2481856863787453E-4i
55550                                             55550                                             -37.41403991635916                                2.4448594681797386E-4+1.130474510937507E-4i
55700                                             55700                                             -48.7098441624778                                 5.344445407368115E-5-5.02725066217069E-5i
55850                                             55850                                             -46.70282421960153                                4.502290734414993E-5+8.074172841887606E-5i
56000                                             56000                                             -71.21838269223707                                1.7984490957578814E-7+5.493868839856475E-6i
56150                                             56150                                             -39.07759751814026                                -1.738038723925195E-5+2.217277061782319E-4i
56300                                             56300                                             -37.5031158265181                                 2.4227762653022955E-4+1.1127314877956707E-4i
56450                                             56450                                             -48.786549483347954                               5.303638736259275E-5-4.9764695875254006E-5i
56600                                             56600                                             -46.79662210570647                                4.516176941266048E-5+7.952422122126102E-5i
56750                                             56750                                             -71.17734173541652                                -3.7427666832456907E-7+5.510148951337612E-6i
56900                                             56900                                             -39.059905494974686                               -2.4503295416311577E-5+2.2151018394755972E-4i
57050                                             57050                                             -37.496752356474914                               2.39365626485466E-4+1.1784941608672383E-4i
57200                                             57200                                             -48.78513396393586                                5.429608506724026E-5-4.8404986980776776E-5i
57350                                             57350                                             -46.79116566025172                                4.317454855728986E-5+8.068556386431336E-5i
57500                                             57500                                             -71.15046991976436                                -5.391882617056254E-7+5.5136570930036655E-6i
57650                                             57650                                             -39.05437484300255                                -2.9987515881124693E-5+2.2097785499142208E-4i
57800                                             57800                                             -37.49176166050375                                2.3651567935595308E-4+1.2380052506943962E-4i
57950                                             57950                                             -48.78228340904491                                5.549761759310323E-5-4.7059495269619056E-5i
58100                                             58100                                             -46.78454122471324                                4.1193182414911433E-5+8.17930728859162E-5i
58250                                             58250                                             -71.12984462580704                                -6.804887879297006E-7+5.511277256009528E-6i
58400                                             58400                                             -39.047232554376386                               -3.547268123116343E-5+2.2034973347773157E-4i
58550                                             58550                                             -37.48546132561292                                2.335493175750769E-4+1.297089596512535E-4i
58700                                             58700                                             -48.77860943881737                                5.6669512893792184E-5-4.569057754821859E-5i
58850                                             58850                                             -46.77746944443957                                3.9191726309617536E-5+8.28532534451476E-5i
59000                                             59000                                             -71.11586518967147                                -8.286159426384998E-7+5.500005367142791E-6i
59150                                             59150                                             -39.04085772204042                                -4.085629205152763E-5+2.1958199088867314E-4i
59300                                             59300                                             -37.48153904669181                                2.3046949181637633E-4+1.35343995449122E-4i
59450                                             59450                                             -48.77941004525791                                5.7716189254541916E-5-4.4350054035247055E-5i
59600                                             59600                                             -46.78257140911523                                3.7368628559020234E-5+8.363238350084234E-5i
59750                                             59750                                             -71.16962294730502                                -9.028069094529911E-7+5.45353314640451E-6i
59900                                             59900                                             -38.980487803008835                               -4.9396252777222927E-5+2.1941691407434405E-4i
60050                                             60050                                             -37.447842977372815                               2.270159173656805E-4+1.4301872868793808E-4i
60200                                             60200                                             -48.75124368182719                                5.923772641497349E-5-4.270187587618324E-5i
60350                                             60350                                             -46.74586664098533                                3.4849013562765485E-5+8.513255676012577E-5i
60500                                             60500                                             -71.02254338312315                                -1.1632148556595112E-6+5.500505409483658E-6i
60650                                             60650                                             -39.009647993182                                  -5.261548364676738E-5+2.1789190386856117E-4i
60800                                             60800                                             -37.451082431365556                               2.2371274210408743E-4+1.479510524000638E-4i
60950                                             60950                                             -48.752031463754264                               6.022286024354173E-5-4.128920360790822E-5i
61100                                             61100                                             -46.740148475699144                               3.280946167583121E-5+8.600403526648481E-5i
61250                                             61250                                             -70.99899834791243                                -1.3142872918869841E-6+5.482071439577574E-6i
61400                                             61400                                             -39.00151638354653                                -5.8016561491291974E-5+2.1673374325892336E-4i
61550                                             61550                                             -37.443190769417804                               2.2018165292297942E-4+1.5358314228697267E-4i
61700                                             61700                                             -48.74535917272197                                6.127724769794396E-5-3.981064732294648E-5i
61850                                             61850                                             -46.73268757940864                                3.0691907397073503E-5+8.686616439423922E-5i
62000                                             62000                                             -70.96606931341799                                -1.4794942441165304E-6+5.461999309619436E-6i
62150                                             62150                                             -38.99223045537786                                -6.346426400161143E-5+2.1545178855419955E-4i
62300                                             62300                                             -37.43502275218848                                2.1648687560643642E-4+1.5917551290656196E-4i
62450                                             62450                                             -48.7386020444401                                 6.230064928214318E-5-3.829794244292195E-5i
62600                                             62600                                             -46.7225889047658                                 2.8535056647349677E-5+8.771108114602466E-5i
62750                                             62750                                             -70.94278505721023                                -1.6266633913186723E-6+5.435848733914561E-6i
62900                                             62900                                             -38.98314893366678                                -6.888899955448391E-5+2.1402591455443876E-4i
63050                                             63050                                             -37.427764511094615                               2.1264243038709996E-4+1.6464319127984517E-4i
63200                                             63200                                             -48.734522591709464                               6.326863083350176E-5-3.6745198814136515E-5i
63350                                             63350                                             -46.71323896423356                                2.635482229185193E-5+8.849430532598124E-5i
63500                                             63500                                             -70.92281397637876                                -1.7797390025053872E-6+5.401425918538649E-6i
63650                                             63650                                             -38.97540304112782                                -7.425547466988203E-5+2.1243623774169773E-4i
63800                                             63800                                             -37.42003407434917                                2.086530705278089E-4+1.7004979094947803E-4i
63950                                             63950                                             -48.72979777691994                                6.419790776041046E-5-3.517932511143407E-5i
64100                                             64100                                             -46.70614247478552                                2.4172659769006177E-5+8.919329604806236E-5i
64250                                             64250                                             -70.88817085904371                                -1.9367058611274857E-6+5.371319203972824E-6i
64400                                             64400                                             -38.968981560936896                               -7.953825819628779E-5+2.1069321845346156E-4i
64550                                             64550                                             -37.4149530268635                                 2.0451656742132007E-4+1.7524504343235936E-4i
64700                                             64700                                             -48.72805184898362                                6.505838984122159E-5-3.359340709163661E-5i
64850                                             64850                                             -46.70173153576937                                2.197953724825119E-5+8.980723440132898E-5i
65000                                             65000                                             -70.86136194928578                                -2.0875748979465314E-6+5.333460783463195E-6i
65150                                             65150                                             -38.96589271494362                                -8.468139330897184E-5+2.087656906026858E-4i
65300                                             65300                                             -37.414598929483205                               2.001980512887913E-4+1.8017909533341037E-4i
65450                                             65450                                             -48.731102919165565                               6.583201401877403E-5-3.199206111192954E-5i
65600                                             65600                                             -46.70424217321778                                1.98012683607085E-5+9.028515266862325E-5i
65750                                             65750                                             -70.84471193272861                                -2.2321813656356326E-6+5.286505838975053E-6i
65900                                             65900                                             -38.97467617097332                                -8.949461286833493E-5+2.064999312975102E-4i
66050                                             66050                                             -37.429383710799186                               1.9561146930230366E-4+1.8448137246795948E-4i
66200                                             66200                                             -48.755452836358174                               6.636424973827104E-5-3.0383861058136397E-5i
66350                                             66350                                             -46.73616510235642                                1.772361186830329E-5+9.037036920500618E-5i
66500                                             66500                                             -70.8785078010247                                 -2.340568180936309E-6+5.2150033752473846E-6i
66650                                             66650                                             -39.06061273133286                                -9.252499427236938E-5+2.0272693706713252E-4i
66800                                             66800                                             -37.60326751277465                                1.8900985655817548E-4+1.8367097754545814E-4i
66950                                             66950                                             -49.38834493620615                                6.160888422740429E-5-2.8448225252719617E-5i
67100                                             67100                                             -45.97454313935763                                1.2747527661172153E-5+9.972018100168345E-5i
67250                                             67250                                             -70.58321837353577                                -2.6911319203626327E-6+5.266045295937438E-6i
67400                                             67400                                             -38.79648596629131                                -1.0180638459078573E-4+2.059330299702955E-4i
67550                                             67550                                             -37.329593693665934                               1.914540486008809E-4+1.9319164766240515E-4i
67700                                             67700                                             -48.23118617837927                                7.492936423592056E-5-1.9912716167858058E-5i
67850                                             67850                                             -46.505007318152714                               1.0913562984216085E-5+9.39439187264135E-5i
68000                                             68000                                             -70.61003007394883                                -2.833767256849029E-6+5.169907118296457E-6i
68150                                             68150                                             -38.81363943502589                                -1.09607454658045E-4+2.0137311322421247E-4i
68300                                             68300                                             -37.27070886113949                                1.8176208513137615E-4+2.048171969538659E-4i
68450                                             68450                                             -48.5946057361862                                 7.00980336443835E-5-2.4792441640220098E-5i
68600                                             68600                                             -46.53437985396962                                9.489852217714478E-6+9.377749180072836E-5i
68750                                             68750                                             -70.29699848734472                                -3.4166203918273297E-6+5.067808778846938E-6i
68900                                             68900                                             -38.90518931202387                                -1.1059927908935174E-4+1.98081412533746E-4i
69050                                             69050                                             -37.33017475174959                                1.7719086642015158E-4+2.0632781013651957E-4i
69200                                             69200                                             -48.650384530721894                               7.007764839878083E-5-2.3387442653177715E-5i
69350                                             69350                                             -46.60211644091316                                7.869207902133635E-6+9.319258804829644E-5i
69500                                             69500                                             -70.65042741893618                                -3.0476385713962273E-6+5.01480407799626E-6i
69650                                             69650                                             -38.86804966727526                                -1.1834220646639304E-4+1.946936048468073E-4i
69800                                             69800                                             -37.33826897011212                                1.6663907998776262E-4+2.1461932676913875E-4i
69950                                             69950                                             -48.582261621849995                               7.041751339970093E-5-2.419729776514945E-5i
70100                                             70100                                             -46.57002266687606                                6.88551875527299E-6+9.361757043091501E-5i
70250                                             70250                                             -70.58782613468323                                -3.154330851073972E-6+4.998653284626897E-6i
70400                                             70400                                             -38.840517611121804                               -1.2081978860561948E-4+1.9401852378497786E-4i
70550                                             70550                                             -37.29602473660331                                1.6855555465544736E-4+2.1480390884454081E-4i
70700                                             70700                                             -48.628035222495456                               7.120767808604933E-5-2.038320367603319E-5i
70850                                             70850                                             -46.57763801432989                                3.949467314134925E-6+9.370498319716258E-5i
71000                                             71000                                             -70.59274657654777                                -3.299856040639426E-6+4.899768193955545E-6i
71150                                             71150                                             -38.84135241315148                                -1.257603227281523E-4+1.9082690947236358E-4i
71300                                             71300                                             -37.302308316421495                               1.6317345406408057E-4+2.1867402953790194E-4i
71450                                             71450                                             -48.707581582335735                               7.08719598273011E-5-1.906843966348326E-5i
71600                                             71600                                             -46.542851714060944                               1.383472107208128E-6+9.415438092086337E-5i
71750                                             71750                                             -70.53470132334476                                -3.451691765077314E-6+4.84274125733819E-6i
71900                                             71900                                             -38.819435097307455                               -1.30933165346514E-4+1.8801949346403113E-4i
72050                                             72050                                             -37.27524811923192                                1.5791533278208814E-4+2.2354406990743314E-4i
72200                                             72200                                             -48.612382358516975                               7.226081128630657E-5-1.6857993286989448E-5i
72350                                             72350                                             -46.55295087634465                                -6.709364687162989E-7+9.405272909113194E-5i
72500                                             72500                                             -70.51789302863766                                -3.585699051567026E-6+4.758804792337479E-6i
72650                                             72650                                             -38.81263971712567                                -1.3531903878405416E-4+1.851101944475575E-4i
72800                                             72800                                             -37.26814397330828                                1.5289531150136648E-4+2.2727706273439896E-4i
72950                                             72950                                             -48.60580865519765                                7.267989441822609E-5-1.5224648732825585E-5i
73100                                             73100                                             -46.542610095624696                               -2.7856560865791025E-6+9.412595224644882E-5i
73250                                             73250                                             -70.4890960225933                                 -3.7133694505975257E-6+4.685140878812888E-6i
73400                                             73400                                             -38.80034767802517                                -1.395233960074238E-4+1.823712431076041E-4i
73550                                             73550                                             -37.25556505124462                                1.4820296988260484E-4+2.3083621202391047E-4i
73700                                             73700                                             -48.593689123907026                               7.30845235645261E-5-1.3719286916069606E-5i
73850                                             73850                                             -46.52717094868899                                -4.707921097746315E-6+9.421714335466902E-5i
74000                                             74000                                             -70.46118494209553                                -3.824405933272601E-6+4.619957466589497E-6i
74150                                             74150                                             -38.78053366073373                                -1.431962395168629E-4+1.8017211048437787E-4i
74300                                             74300                                             -37.23322263065838                                1.4460121246329116E-4+2.339403498525794E-4i
74450                                             74450                                             -48.568328702947724                               7.349906793607808E-5-1.2642686939567938E-5i
74600                                             74600                                             -46.494458337179324                               -5.922139414638039E-6+9.450527328969116E-5i
74750                                             74750                                             -70.42342775498844                                -3.8880674884111954E-6+4.600772012253174E-6i
74900                                             74900                                             -38.7238912340453                                 -1.4455120732870252E-4+1.8101780109303078E-4i
75050                                             75050                                             -37.139975143020266                               1.4821233883649532E-4+2.351856237226002E-4i
75200                                             75200                                             -48.439774806493546                               7.40553795777199E-5-1.5647664738049905E-5i
75350                                             75350                                             -46.18891971303089                                6.817637913714147E-6+9.78435670155875E-5i
75500                                             75500                                             -71.97935982028618                                -4.813034358619461E-6-1.4809545764160603E-6i
75650                                             75650                                             -39.09697859197236                                -1.699813242308501E-4+1.42658151950803E-4i
75800                                             75800                                             -37.4250256918156                                 1.0784292580784394E-4+2.464542790047153E-4i
75950                                             75950                                             -48.73274139082203                                7.309368239366565E-5-3.5551149676349425E-6i
76100                                             76100                                             -46.6222573091619                                 -1.6335561357272432E-5+9.186654513382297E-5i
76250                                             76250                                             -70.41631656561337                                -4.438194360301129E-6+4.079958765057512E-6i
76400                                             76400                                             -38.85416377051183                                -1.6181916690571896E-4+1.6090766357645947E-4i
76550                                             76550                                             -37.30972161945026                                1.1564325392848795E-4+2.4686753441860443E-4i
76700                                             76700                                             -48.658978677637066                               7.369532157608383E-5-4.0073846895305465E-6i
76850                                             76850                                             -46.57142792071965                                -1.6829068410439962E-5+9.233413007236901E-5i
77000                                             77000                                             -70.38596546363948                                -4.486491345434551E-6+4.058313540999947E-6i
77150                                             77150                                             -38.82597457065985                                -1.6449460153317164E-4+1.5923995779987266E-4i
77300                                             77300                                             -37.28702546969217                                1.1202597582410379E-4+2.4931208964140694E-4i
77450                                             77450                                             -48.642103813650564                               7.389788960265875E-5-2.7143378992233735E-6i
77600                                             77600                                             -46.55668759344653                                -1.859069322257545E-5+9.215825461938998E-5i
77750                                             77750                                             -70.37517922491412                                -4.581944592407794E-6+3.961730307699973E-6i
77900                                             77900                                             -38.81483870643932                                -1.67930555105833E-4+1.5604403258384636E-4i
78050                                             78050                                             -37.2786829626211                                 1.068578721051261E-4+2.5185586409193217E-4i
78200                                             78200                                             -48.63730000554991                                7.398010940634636E-5-1.122952391963139E-6i
78350                                             78350                                             -46.550374452277545                               -2.062155195425852E-5+9.179524610203327E-5i
78500                                             78500                                             -70.33488420460432                                -4.694785504133492E-6+3.871758234796907E-6i
78650                                             78650                                             -38.813497499563326                               -1.714290786098971E-4+1.5224557070780964E-4i
78800                                             78800                                             -37.280708992625016                               1.0105916251412772E-4+2.5416946435530274E-4i
78950                                             78950                                             -48.64467537521943                                7.39234964818869E-5+5.877527300413021E-7i
79100                                             79100                                             -46.55979539884313                                -2.273503796257348E-5+9.118965444254723E-5i
79250                                             79250                                             -70.33027227971667                                -4.793672254976844E-6+3.7538746684440127E-6i
79400                                             79400                                             -38.84020227232749                                -1.744969936611218E-4+1.4763197957334828E-4i
79550                                             79550                                             -37.327541545679665                               9.424701909876987E-5+2.552060527600819E-4i
79700                                             79700                                             -48.73646419919639                                7.310607674676506E-5+2.49762461312919E-6i
79850                                             79850                                             -46.81635931805459                                -2.484173102512699E-5+8.7798927636773E-5i
80000                                             80000                                             -69.38379696954564                                -5.51469189291609E-6+3.96055342255508E-6i
80150                                             80150                                             -38.57818760949854                                -1.8256532562499483E-4+1.4887339792768461E-4i
80300                                             80300                                             -37.13043522008987                                9.144399196020503E-5+2.6284427535139265E-4i
80450                                             80450                                             -48.52923092517544                                7.481310868662217E-5+3.9047854841767204E-6i
80600                                             80600                                             -46.44879090644441                                -2.7145967790520587E-5+9.123703173075093E-5i
80750                                             80750                                             -70.19292597126845                                -5.059446244959354E-6+3.5586485676031288E-6i
80900                                             80900                                             -38.72557541167128                                -1.8332287671585235E-4+1.4154297102408897E-4i
81050                                             81050                                             -37.1979987753135                                 8.411879435310521E-5+2.630163238755978E-4i
81200                                             81200                                             -48.56901973192482                                7.435284612217208E-5+5.720128759323373E-6i
81350                                             81350                                             -46.47280079175214                                -2.9274092721631728E-5+9.03004492117665E-5i
81500                                             81500                                             -70.1957738325554                                 -5.149031180651242E-6+3.4240870295798587E-6i
81650                                             81650                                             -38.73714052841925                                -1.8639513594898016E-4+1.3695213423492447E-4i
81800                                             81800                                             -37.20671149979644                                7.779353845333015E-5+2.646675246952279E-4i
81950                                             81950                                             -48.575064315232126                               7.414434037777973E-5+7.479825469447476E-6i
82100                                             82100                                             -46.46038600397355                                -3.1471353678313996E-5+8.97022504361411E-5i
82250                                             82250                                             -70.45146345918955                                -5.001598707088384E-6+3.3218527489831118E-6i
82400                                             82400                                             -39.08683052981334                                -1.77475933315685E-4+1.3365064995440878E-4i
82550                                             82550                                             -37.110782208944435                               6.881444154549499E-5+2.703053125429067E-4i
82700                                             82700                                             -48.54441699204116                                7.414610505307451E-5+9.747486293676388E-6i
82850                                             82850                                             -46.44921568146284                                -3.40224962700475E-5+8.889703633208068E-5i
83000                                             83000                                             -70.1262012074583                                 -5.373757716919947E-6+3.1586544468886757E-6i
83150                                             83150                                             -38.72134529763291                                -1.9344493074635594E-4+1.2756575583294794E-4i
83300                                             83300                                             -37.19408757247432                                6.440083970798982E-5+2.6865366921924316E-4i
83450                                             83450                                             -48.57144044548417                                7.370225931707663E-5+1.1222466439253509E-5i
83600                                             83600                                             -46.46717110568744                                -3.5878255909005397E-5+8.79521628673885E-5i
83750                                             83750                                             -70.12930723389775                                -5.455154276412522E-6+3.011292654564457E-6i
83900                                             83900                                             -38.66401356717                                   -1.9793209145624324E-4+1.2341138569482712E-4i
84050                                             84050                                             -37.18214805249404                                5.804361464567531E-5+2.7048717707300884E-4i
84200                                             84200                                             -48.5643208253206                                 7.347278826785875E-5+1.2993656464788117E-5i
84350                                             84350                                             -46.454558760673436                               -3.803788307610301E-5+8.719055534445186E-5i
84500                                             84500                                             -70.09540382235164                                -5.546915187615298E-6+2.891818008832203E-6i
84650                                             84650                                             -38.71629432801527                                -1.993315458439504E-4+1.1842036173992376E-4i
84800                                             84800                                             -37.188649587674696                               5.16890697924155E-5+2.715623839768533E-4i
84950                                             84950                                             -48.567972867648805                               7.31170292318506E-5+1.4707354926812855E-5i
85100                                             85100                                             -46.45389679620298                                -4.0091320784974016E-5+8.627362794921822E-5i
85250                                             85250                                             -70.08233642384786                                -5.627420277765083E-6+2.7533503104137935E-6i
85400                                             85400                                             -38.71294871967135                                -2.021801385233557E-4+1.1367086839353391E-4i
85550                                             85550                                             -37.18389246272242                                4.50899588910203E-5+2.7288923676682675E-4i
85700                                             85700                                             -48.56003337988402                                7.278290527329423E-5+1.6590150110795676E-5i
85850                                             85850                                             -46.423642793389476                               -4.2942135545398497E-5+8.526249838725075E-5i
86000                                             86000                                             -70.09854125964667                                -5.604481820631335E-6+2.7735183849575407E-6i
86150                                             86150                                             -38.74170905217138                                -2.0286241444794628E-4+1.1085858703430151E-4i
86300                                             86300                                             -37.20952080935689                                4.13776829686352E-5+2.726525434283422E-4i
86450                                             86450                                             -48.59217440662549                                7.232332437195899E-5+1.7344511793360162E-5i
86600                                             86600                                             -46.46776596389841                                -4.3012409662979145E-5+8.468488077517655E-5i
86750                                             86750                                             -70.09593675786692                                -5.709282791865888E-6+2.555419325034336E-6i
86900                                             86900                                             -38.763096328335884                               -2.0356159368850602E-4+1.0836478026043928E-4i
87050                                             87050                                             -37.269745973352556                               4.3223843627371306E-5+2.7043643738411394E-4i
87200                                             87200                                             -48.779030112485884                               7.19705441279972E-5+1.089908639861914E-5i
87350                                             87350                                             -46.02782295957646                                -6.354605333225294E-5+7.710564992358115E-5i
87500                                             87500                                             -69.79602448063515                                -6.159360270818759E-6+1.996442353435768E-6i
87650                                             87650                                             -38.632390925329474                               -2.1507698832845534E-4+9.244987580014907E-5i
87800                                             87800                                             -37.12803849236742                                1.8475728511768708E-5+2.777598200075504E-4i
87950                                             87950                                             -48.529056550330026                               7.121016408223602E-5+2.3272010140296118E-5i
88100                                             88100                                             -46.405222410360345                               -4.996056042583241E-5+8.158676682934463E-5i
88250                                             88250                                             -69.90795433903298                                -6.043856679460724E-6+2.0805326426120985E-6i
88400                                             88400                                             -38.670273232873                                  -2.1454010291932502E-4+9.111346729517855E-5i
88550                                             88550                                             -37.14991185201694                                1.5118997440666249E-5+2.7726156849661177E-4i
88700                                             88700                                             -48.544973533746784                               7.070403137288128E-5+2.4349161927061935E-5i
88850                                             88850                                             -46.41563559525133                                -5.1375358944727445E-5+8.05674365280673E-5i
89000                                             89000                                             -69.93349143696845                                -6.073892708846618E-6+1.930053981524793E-6i
89150                                             89150                                             -38.67312380842548                                -2.1630921196524877E-4+8.662445519380668E-5i
89300                                             89300                                             -37.151568468418624                               9.134176623903922E-6+2.774702202057444E-4i
89450                                             89450                                             -48.543204234974844                               7.016836606316135E-5+2.5896346118936542E-5i
89600                                             89600                                             -46.41364088755972                                -5.317469982890621E-5+7.941778918485465E-5i
89750                                             89750                                             -69.90272492142842                                -6.141016894001261E-6+1.7871645714429008E-6i
89900                                             89900                                             -38.671104508524714                               -2.182934108505563E-4+8.16499137388238E-5i
90050                                             90050                                             -37.15097611865588                                2.7016326868412044E-6+2.7762631443106756E-4i
90200                                             90200                                             -48.54267919624321                                6.954400803593774E-5+2.7541380442808183E-5i
90350                                             90350                                             -46.408911209919424                               -5.506866314952674E-5+7.81801117121228E-5i
90500                                             90500                                             -69.8922506597942                                 -6.190924711102497E-6+1.6362373572720301E-6i
90650                                             90650                                             -38.666150903140164                               -2.2030854903004604E-4+7.645166232250755E-5i
90800                                             90800                                             -37.14389547511756                                -3.960432625627064E-6+2.778376545999883E-4i
90950                                             90950                                             -48.542225266680965                               6.886315913973151E-5+2.9212100562281407E-5i
91100                                             91100                                             -46.399341789779704                               -5.701984321104803E-5+7.689991546422359E-5i
