% Model:              FEM_BEM_model_stl_TwoProlSpheroids.mph
% Version:            COMSOL 6.3.0.335
% Date:               Oct 8 2025, 13:20
% Table:              Table 2 - TS_D_far
% f0 (1/s)               freq (Hz)                TS_Global_var_Point      Evaluate in the domain at the given coordinates in Geometry 1 (Pa), Ps_Global_var_Point
93950                                             93950                                             -47.15445500387454                                -7.026694748502038E-5+5.25808972838826E-5i
94100                                             94100                                             -46.78900294584636                                -7.461345639075967E-5+5.3020800037772986E-5i
94250                                             94250                                             -36.11028695723817                                -8.718929287288013E-5+3.005895611725151E-4i
94400                                             94400                                             -47.78117919987678                                -6.351212688082697E-5+5.131654768064653E-5i
94550                                             94550                                             -47.382877531424214                               -6.807597627389583E-5+5.170318076919145E-5i
94700                                             94700                                             -47.189094976192784                               -7.032569878562267E-5+5.1916290925047015E-5i
94850                                             94850                                             -47.04621661545904                                -7.199956344916547E-5+5.2082914258733126E-5i
95000                                             95000                                             -46.92399877931953                                -7.343592908903851E-5+5.224089023503353E-5i
95150                                             95150                                             -46.81117115202124                                -7.475583593719026E-5+5.241450514181789E-5i
95300                                             95300                                             -46.704918479688274                               -7.599856089424151E-5+5.259645831767745E-5i
95450                                             95450                                             -46.60327285730511                                -7.719418586721316E-5+5.277794834379623E-5i
95600                                             95600                                             -46.504681950729605                               -7.83546535738644E-5+5.296965287415745E-5i
95750                                             95750                                             -46.407326993378135                               -7.949422827729924E-5+5.3185445382686325E-5i
95900                                             95900                                             -46.3113020081031                                 -8.062041629242067E-5+5.3412481058168204E-5i
96050                                             96050                                             -46.204952001366166                               -8.18436677111345E-5+5.3721606283141377E-5i
96200                                             96200                                             -46.218780142771536                               -8.181860718015077E-5+5.347563749258377E-5i
96350                                             96350                                             -46.06955438647261                                -8.348052354600899E-5+5.402696806722229E-5i
96500                                             96500                                             -45.9770723067384                                 -8.45503642784573E-5+5.433199668036792E-5i
96650                                             96650                                             -45.89179120672477                                -8.55449759318283E-5+5.4617692001213136E-5i
96800                                             96800                                             -45.82115049214477                                -8.643673647951156E-5+5.475991827330606E-5i
96950                                             96950                                             -45.72285902478043                                -8.745211976945999E-5+5.5333059054363254E-5i
97100                                             97100                                             -45.64789618792429                                -8.831051566859927E-5+5.565370664617486E-5i
97250                                             97250                                             -45.579085652625494                               -8.907832714194486E-5+5.599239793729893E-5i
97400                                             97400                                             -45.557884394180675                               -8.926818844812168E-5+5.617349301945129E-5i
97550                                             97550                                             -45.35454405243474                                -9.15853055596938E-5+5.7180732356942876E-5i
97700                                             97700                                             -45.31544156104197                                -9.190534410075113E-5+5.7587728418795336E-5i
97850                                             97850                                             -45.255307391102804                               -9.241358800182731E-5+5.8195143544548245E-5i
98000                                             98000                                             -45.19675488433717                                -9.276208593744784E-5+5.902568835791655E-5i
98150                                             98150                                             -45.15027606511771                                -9.264742051495745E-5+6.029397307216744E-5i
98300                                             98300                                             -45.15154384814672                                -9.085919333712278E-5+6.292812015762372E-5i
98450                                             98450                                             -46.43147717513781                                -6.321058225022824E-5+7.142630612000378E-5i
98600                                             98600                                             -44.83567740891993                                -1.0418030642189713E-4+4.7784351899449184E-5i
98750                                             98750                                             -44.769139770936675                               -1.019030108865282E-4+5.436427947402844E-5i
98900                                             98900                                             -44.73025700759719                                -1.0143571111231875E-4+5.6306862316723993E-5i
99050                                             99050                                             -44.680354532012046                               -1.0154897044689637E-4+5.7471929488461804E-5i
99200                                             99200                                             -44.63364885798937                                -1.0177247326953465E-4+5.8350605224410934E-5i
99350                                             99350                                             -44.595170788652325                               -1.0192728460944878E-4+5.912472955982295E-5i
99500                                             99500                                             -44.579239830350055                               -1.0170886738281038E-4+5.992693857415077E-5i
99650                                             99650                                             -44.66811060649607                                -9.958498062206944E-5+6.112680930303593E-5i
99800                                             99800                                             -42.97765744402273                                -1.3331824560847139E-4+4.875588238262285E-5i
99950                                             99950                                             -44.09075680353483                                -1.0962253306634473E-4+5.981523124831689E-5i
